cod_tra;nome_orgao_tra;ano_mes_tra;nome_acao_tra;valor_total_transferencia_tra;valor_transferencia_tra
500339;Sem informação;202009;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;522.12;522.12
500340;Sem informação;202009;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);26184.49;26184.49
500341;Sem informação;202009;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;1516728.09;1516728.09
502425;Fundo Nacional de Desenvolvimento da Educação;202009;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
502426;Fundo Nacional de Desenvolvimento da Educação;202009;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
507156;Fundo Nacional de Assistência Social;202009;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
507157;Fundo Nacional de Assistência Social;202009;ACOES DE PROTECAO SOCIAL BASICA;10935.31;10935.31
507158;Fundo Nacional de Assistência Social;202009;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;10038;10038
507159;Ministério da Saúde - Unidades com vínculo direto;202009;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;173580.24;173580.24
507160;Ministério da Saúde - Unidades com vínculo direto;202009;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
507161;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;446;446
507162;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
507163;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
507164;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;11908.27;11908.27
507165;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;19406;19406
507166;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
507167;Ministério da Saúde - Unidades com vínculo direto;202009;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
507168;Ministério da Saúde - Unidades com vínculo direto;202009;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
507169;Ministério da Saúde - Unidades com vínculo direto;202009;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;28960.04;28960.04
523445;Sem informação;202008;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
523446;Sem informação;202008;AUXILIO FINANCEIRO AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS PARA O FOMENTO DAS EXPORTACOES;325207.6;325207.6
523447;Sem informação;202008;AUXILIO FINANCEIRO AOS MUNICIPIOS;17139.9;17139.9
523448;Sem informação;202008;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;351802.54;351802.54
523449;Sem informação;202008;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);989311.21;989311.21
523450;Sem informação;202008;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;63.08;63.08
523451;Sem informação;202008;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);27859.51;27859.51
523452;Sem informação;202008;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;1229907.63;1229907.63
525619;Fundo Nacional de Desenvolvimento da Educação;202008;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
525620;Fundo Nacional de Desenvolvimento da Educação;202008;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
525621;Ministério do Desenvolvimento Regional - Unidades com vínculo direto;202008;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;298666.67;298666.67
526408;Fundo Nacional de Desenvolvimento da Educação;202008;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
526409;Fundo Nacional de Desenvolvimento da Educação;202008;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3892;3892
526410;Fundo Nacional de Desenvolvimento da Educação;202008;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
526411;Fundo Nacional de Desenvolvimento da Educação;202008;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;3328;3328
526412;Fundo Nacional de Desenvolvimento da Educação;202008;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;2451;2451
531074;Fundo Nacional de Assistência Social;202008;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
531075;Fundo Nacional de Assistência Social;202008;ACOES DE PROTECAO SOCIAL BASICA;50067.2;50067.2
531076;Fundo Nacional de Assistência Social;202008;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;61505.32;61505.32
531077;Ministério da Saúde - Unidades com vínculo direto;202008;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;63936;63936
531078;Ministério da Saúde - Unidades com vínculo direto;202008;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;258060.67;258060.67
531079;Ministério da Saúde - Unidades com vínculo direto;202008;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;600000.33;600000.33
531080;Ministério da Saúde - Unidades com vínculo direto;202008;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
531081;Ministério da Saúde - Unidades com vínculo direto;202008;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
531082;Ministério da Saúde - Unidades com vínculo direto;202008;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
531083;Ministério da Saúde - Unidades com vínculo direto;202008;PISO DE ATENCAO PRIMARIA A SAUDE;11908.27;11908.27
531084;Ministério da Saúde - Unidades com vínculo direto;202008;PISO DE ATENCAO PRIMARIA A SAUDE;33000;33000
531085;Ministério da Saúde - Unidades com vínculo direto;202008;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
531086;Ministério da Saúde - Unidades com vínculo direto;202008;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
531087;Ministério da Saúde - Unidades com vínculo direto;202008;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
531088;Ministério da Saúde - Unidades com vínculo direto;202008;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
536817;Sem informação;202007;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
536818;Sem informação;202007;AUXILIO FINANCEIRO AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS PARA O FOMENTO DAS EXPORTACOES;325207.6;325207.6
536819;Sem informação;202007;AUXILIO FINANCEIRO AOS MUNICIPIOS;299911.09;299911.09
536820;Sem informação;202007;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;328513.05;328513.05
536821;Sem informação;202007;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1715154.74;1715154.74
536822;Sem informação;202007;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;2924.81;2924.81
536823;Sem informação;202007;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;209.52;209.52
536824;Sem informação;202007;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);16446.91;16446.91
536825;Sem informação;202007;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;1235398.54;1235398.54
539075;Fundo Nacional de Desenvolvimento da Educação;202007;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
539076;Fundo Nacional de Desenvolvimento da Educação;202007;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
544115;Fundo Nacional de Assistência Social;202007;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
544116;Fundo Nacional de Assistência Social;202007;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;7434;7434
544117;Ministério da Saúde - Unidades com vínculo direto;202007;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;500000;500000
544118;Ministério da Saúde - Unidades com vínculo direto;202007;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
544119;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
544120;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;7500;7500
544121;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
544122;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;11460;11460
544123;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;11908.27;11908.27
544124;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;60200;60200
544125;Ministério da Saúde - Unidades com vínculo direto;202007;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
544126;Ministério da Saúde - Unidades com vínculo direto;202007;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
544127;Ministério da Saúde - Unidades com vínculo direto;202007;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
544128;Ministério da Saúde - Unidades com vínculo direto;202007;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA EXECUCAO DE ACOES DE VIGILANCIA;6000;6000
548859;Sem informação;202006;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
548860;Sem informação;202006;AUXILIO FINANCEIRO AOS ESTADOS, AO DISTRITO FEDERAL E AOS MUNICIPIOS PARA O FOMENTO DAS EXPORTACOES;325207.6;325207.6
548861;Sem informação;202006;AUXILIO FINANCEIRO AOS MUNICIPIOS;427339.39;427339.39
548862;Sem informação;202006;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;320453.04;320453.04
548863;Sem informação;202006;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);903216.32;903216.32
548864;Sem informação;202006;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;75.45;75.45
548865;Sem informação;202006;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);10270.39;10270.39
548866;Sem informação;202006;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;974890.63;974890.63
550695;Fundo Nacional de Desenvolvimento da Educação;202006;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
550696;Fundo Nacional de Desenvolvimento da Educação;202006;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;351872.08;351872.08
554683;Fundo Nacional de Assistência Social;202006;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;59970.48;59970.48
554684;Fundo Nacional de Assistência Social;202006;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;4500;4500
554685;Ministério da Saúde - Unidades com vínculo direto;202006;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
554686;Ministério da Saúde - Unidades com vínculo direto;202006;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
554687;Ministério da Saúde - Unidades com vínculo direto;202006;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
554688;Ministério da Saúde - Unidades com vínculo direto;202006;PISO DE ATENCAO PRIMARIA A SAUDE;11908.27;11908.27
554689;Ministério da Saúde - Unidades com vínculo direto;202006;PISO DE ATENCAO PRIMARIA A SAUDE;35690;35690
554690;Ministério da Saúde - Unidades com vínculo direto;202006;PISO DE ATENCAO PRIMARIA A SAUDE;53200;53200
554691;Ministério da Saúde - Unidades com vínculo direto;202006;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
554692;Ministério da Saúde - Unidades com vínculo direto;202006;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
554693;Ministério da Saúde - Unidades com vínculo direto;202006;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
558826;Sem informação;202005;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
558827;Sem informação;202005;AUXILIO FINANCEIRO AOS MUNICIPIOS;86268.6;86268.6
558828;Sem informação;202005;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;392719.24;392719.24
558829;Sem informação;202005;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1109376.88;1109376.88
558830;Sem informação;202005;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);16027.74;16027.74
558831;Sem informação;202005;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;21736365.74;21736365.74
560680;Fundo Nacional de Desenvolvimento da Educação;202005;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);46089.6;46089.6
560681;Fundo Nacional de Desenvolvimento da Educação;202005;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
560682;Fundo Nacional de Desenvolvimento da Educação;202005;APOIO A INFRAESTRUTURA PARA A EDUCACAO BASICA;588282.63;588282.63
565619;Fundo Nacional de Assistência Social;202005;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;10492.21;10492.21
565620;Fundo Nacional de Assistência Social;202005;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;81495.48;81495.48
565621;Fundo Nacional de Assistência Social;202005;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;4500;4500
565622;Ministério da Saúde - Unidades com vínculo direto;202005;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
565623;Ministério da Saúde - Unidades com vínculo direto;202005;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
565624;Ministério da Saúde - Unidades com vínculo direto;202005;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
565625;Ministério da Saúde - Unidades com vínculo direto;202005;PISO DE ATENCAO PRIMARIA A SAUDE;11908.27;11908.27
565626;Ministério da Saúde - Unidades com vínculo direto;202005;PISO DE ATENCAO PRIMARIA A SAUDE;19290;19290
565627;Ministério da Saúde - Unidades com vínculo direto;202005;PISO DE ATENCAO PRIMARIA A SAUDE;54600;54600
565628;Ministério da Saúde - Unidades com vínculo direto;202005;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
565629;Ministério da Saúde - Unidades com vínculo direto;202005;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
565630;Ministério da Saúde - Unidades com vínculo direto;202005;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
570070;Sem informação;202004;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
570071;Sem informação;202004;AUXILIO FINANCEIRO AOS MUNICIPIOS;94825.44;94825.44
570072;Sem informação;202004;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;376213.52;376213.52
570073;Sem informação;202004;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1061834.72;1061834.72
570074;Sem informação;202004;RECURSOS PARA A REPARTICAO DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO - CIDE-COMBUSTIVEIS;4555.57;4555.57
570075;Sem informação;202004;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;237.53;237.53
570076;Sem informação;202004;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);23694.89;23694.89
570077;Sem informação;202004;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;56.34;56.34
572085;Fundo Nacional de Desenvolvimento da Educação;202004;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);92179.2;92179.2
572086;Fundo Nacional de Desenvolvimento da Educação;202004;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;66173.44;66173.44
572087;Fundo Nacional de Desenvolvimento da Educação;202004;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;300;300
574559;Fundo Nacional de Desenvolvimento da Educação;202004;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;1900;1900
581009;Fundo Nacional de Assistência Social;202004;SERVICO DE APOIO A GESTAO DESCENTRALIZADA DO PROGRAMA BOLSA FAMILIA;20984.42;20984.42
581010;Fundo Nacional de Assistência Social;202004;ACOES DE PROTECAO SOCIAL BASICA;8942.43;8942.43
581011;Fundo Nacional de Assistência Social;202004;DESENVOLVIMENTO INTEGRAL NA PRIMEIRA INFANCIA - CRIANCA FELIZ;11634;11634
581012;Ministério da Saúde - Unidades com vínculo direto;202004;ENFRENTAMENTO DA EMERGENCIA DE SAUDE PUBLICA DE IMPORTANCIA INTERNACIONAL DECORRENTE DO CORONAVIRUS;251542.1;251542.1
581013;Ministério da Saúde - Unidades com vínculo direto;202004;ATENCAO A SAUDE DA POPULACAO PARA PROCEDIMENTOS EM MEDIA E ALTA COMPLEXIDADE;28305;28305
581014;Ministério da Saúde - Unidades com vínculo direto;202004;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO BASICA EM SAUDE PARA CUMPRIMENTO DE METAS;930000;930000
581015;Ministério da Saúde - Unidades com vínculo direto;202004;PISO DE ATENCAO PRIMARIA A SAUDE;4600;4600
581016;Ministério da Saúde - Unidades com vínculo direto;202004;PISO DE ATENCAO PRIMARIA A SAUDE;8490.15;8490.15
581017;Ministério da Saúde - Unidades com vínculo direto;202004;PISO DE ATENCAO PRIMARIA A SAUDE;11908.27;11908.27
581018;Ministério da Saúde - Unidades com vínculo direto;202004;PISO DE ATENCAO PRIMARIA A SAUDE;20690;20690
581019;Ministério da Saúde - Unidades com vínculo direto;202004;PISO DE ATENCAO PRIMARIA A SAUDE;53200;53200
581020;Ministério da Saúde - Unidades com vínculo direto;202004;PISO DE ATENCAO PRIMARIA A SAUDE;124348.68;124348.68
581021;Ministério da Saúde - Unidades com vínculo direto;202004;INCREMENTO TEMPORARIO AO CUSTEIO DOS SERVICOS DE ATENCAO BASICA EM SAUDE PARA CUMPRIMENTO DE METAS;111895;111895
581022;Ministério da Saúde - Unidades com vínculo direto;202004;PROMOCAO DA ASSISTENCIA FARMACEUTICA E INSUMOS ESTRATEGICOS NA ATENCAO BASICA EM SAUDE;9235;9235
581023;Ministério da Saúde - Unidades com vínculo direto;202004;INCENTIVO FINANCEIRO AOS ESTADOS, DISTRITO FEDERAL E MUNICIPIOS PARA A VIGILANCIA EM SAUDE;8517.66;8517.66
585485;Sem informação;202003;COMPLEMENTACAO DA UNIAO AO FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO;262631.68;262631.68
585486;Sem informação;202003;FUNDO DE MANUTENCAO E DESENVOLVIMENTO DA EDUCACAO BASICA E DE VALORIZACAO DOS PROFISSIONAIS DA EDUCA;384364.33;384364.33
585487;Sem informação;202003;FUNDO DE PARTICIPACAO DOS MUNICIPIOS - FPM (CF, ART.159);1083260.11;1083260.11
585488;Sem informação;202003;TRANSFERENCIA DO IMPOSTO TERRITORIAL RURAL;1875.17;1875.17
585489;Sem informação;202003;TRANSFERENCIAS DAS PARTICIPACOES PELA PRODUCAO DE PETROLEO E GAS NATURAL (LEI N. 9.478, DE 1997);29732.57;29732.57
585490;Sem informação;202003;TRANSFERENCIAS DE COTAS-PARTES DA COMPENSACAO FINANCEIRA PELA EXPLORACAO DE RECURSOS MINERAIS (LEI N;64986.48;64986.48
587391;Fundo Nacional de Desenvolvimento da Educação;202003;APOIO A ALIMENTACAO ESCOLAR NA EDUCACAO BASICA (PNAE);60883.2;60883.2
587392;Fundo Nacional de Desenvolvimento da Educação;202003;APOIO AO TRANSPORTE ESCOLAR NA EDUCACAO BASICA;33086.72;33086.72
587393;Fundo Nacional de Desenvolvimento da Educação;202003;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;300;300
587394;Ministério do Desenvolvimento Regional - Unidades com vínculo direto;202003;APOIO A POLITICA NACIONAL DE DESENVOLVIMENTO URBANO VOLTADO A IMPLANTACAO E QUALIFICACAO VIARIA;149333.33;149333.33
592595;Fundo Nacional de Desenvolvimento da Educação;202003;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;7420;7420
592596;Fundo Nacional de Desenvolvimento da Educação;202003;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5340;5340
592597;Fundo Nacional de Desenvolvimento da Educação;202003;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;7020;7020
592598;Fundo Nacional de Desenvolvimento da Educação;202003;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;5100;5100
592599;Fundo Nacional de Desenvolvimento da Educação;202003;DINHEIRO DIRETO NA ESCOLA PARA A EDUCACAO BASICA;16740;16740
